"sku","went_on_backorder"
3367751,"No"
3829120,"No"
3229910,"No"
3455834,"No"
2111647,"No"
4893366,"No"
4822807,"No"
3025149,"No"
3742455,"No"
4885831,"No"
3480277,"No"
3200631,"No"
2198037,"No"
3702443,"No"
2828627,"No"
3981282,"No"
3944045,"No"
2810668,"No"
3259399,"No"
3626320,"No"
4836400,"No"
3750149,"No"
3552628,"No"
3486117,"No"
4940154,"No"
2233616,"No"
2941451,"No"
3686900,"No"
3254070,"No"
3706837,"No"
2255081,"No"
4941633,"No"
3991514,"No"
3614230,"No"
4957049,"No"
3470195,"No"
3124954,"No"
3478525,"No"
3170918,"No"
4843214,"No"
3064068,"No"
2199000,"No"
3268732,"No"
3339378,"No"
3388381,"No"
4945657,"No"
3584627,"No"
3532270,"No"
3159264,"No"
3718228,"No"
3885894,"No"
3634569,"No"
3380878,"No"
4920543,"No"
2829362,"No"
3028553,"No"
3156869,"No"
3308537,"No"
3648604,"No"
4786883,"No"
3381114,"No"
2802678,"No"
3350652,"No"
3123336,"No"
4891824,"No"
3277482,"No"
3890612,"No"
3366821,"No"
3873765,"No"
3715075,"No"
3757527,"No"
4896828,"No"
2864669,"No"
2871042,"No"
3428740,"No"
3928506,"No"
3330202,"No"
3188881,"No"
3389483,"No"
4977460,"No"
3423790,"No"
3186367,"No"
2098552,"No"
3855017,"No"
3613476,"No"
2210859,"No"
3820634,"No"
3890543,"No"
3710518,"No"
4901158,"No"
3692485,"No"
2910123,"No"
4807277,"No"
2131073,"No"
3481503,"No"
3894282,"No"
2981944,"No"
3118493,"No"
4808465,"No"
4851764,"No"
3531484,"No"
3274048,"No"
3666497,"No"
3518915,"No"
3926971,"No"
3208009,"No"
3690862,"No"
3396210,"No"
2212050,"No"
3912347,"No"
4786669,"No"
2096592,"No"
3691080,"No"
3664803,"No"
2108437,"No"
3448583,"No"
4784446,"No"
3886348,"No"
4747749,"No"
2203809,"No"
2213536,"No"
3813501,"No"
3191422,"No"
2938780,"No"
3862097,"No"
2302196,"No"
4835387,"No"
3185917,"No"
3218882,"No"
3477588,"No"
3479549,"No"
3985685,"No"
3746187,"No"
3515639,"No"
4928834,"No"
3294240,"No"
2119023,"No"
4004344,"No"
3071407,"No"
3875356,"No"
2122189,"No"
3551803,"No"
2300342,"No"
2969702,"No"
4884268,"No"
3735672,"No"
3356085,"No"
3033655,"No"
3100454,"No"
4870704,"No"
3468785,"No"
3449611,"No"
3466503,"No"
3451986,"No"
2307101,"No"
2107853,"No"
3293115,"No"
3932910,"No"
3409266,"No"
3712625,"No"
3850098,"No"
4777956,"No"
2291134,"No"
4869725,"No"
3125104,"No"
3702337,"No"
3325898,"No"
3361151,"No"
4934906,"No"
3753819,"No"
2088042,"No"
3232117,"No"
4779182,"No"
3202349,"No"
3968451,"No"
3390452,"No"
4963802,"No"
4949078,"No"
2983990,"No"
4982938,"No"
4817256,"No"
3796349,"No"
2961481,"No"
2267485,"No"
3965977,"No"
2910676,"No"
3102891,"No"
3311939,"No"
3235219,"No"
3293315,"No"
3732216,"No"
2987480,"No"
3750320,"No"
3362951,"No"
2103657,"No"
3913821,"No"
3864089,"No"
3880519,"No"
3341994,"No"
4792589,"No"
2100913,"No"
4875061,"No"
3153361,"No"
3909855,"No"
2242710,"No"
4971112,"No"
4907206,"No"
4966040,"No"
3203916,"No"
2136345,"No"
4884067,"No"
3686608,"No"
3245556,"No"
2979676,"No"
4894136,"No"
2295819,"No"
3078730,"No"
3846252,"No"
4977126,"No"
3262381,"No"
3310177,"No"
3979415,"No"
4918438,"No"
3795187,"No"
3672585,"No"
3782962,"No"
4771719,"No"
3368827,"No"
2840740,"No"
3145167,"No"
3292231,"No"
3286592,"No"
2074739,"No"
2249089,"No"
3042561,"No"
2205789,"No"
3660767,"No"
2274616,"No"
3974658,"No"
3468862,"No"
3939893,"No"
2824453,"No"
3322205,"No"
2903002,"No"
3260904,"No"
4748135,"No"
3677974,"No"
3710919,"No"
3232517,"No"
4927844,"No"
3089089,"No"
2289417,"No"
3857972,"No"
2237488,"No"
3719922,"No"
3356329,"No"
3411524,"No"
3034960,"No"
3716093,"No"
3704714,"No"
3569640,"No"
3488624,"No"
3700233,"No"
3889623,"No"
3324472,"No"
3250571,"No"
2236199,"No"
3382993,"No"
3960945,"No"
2878423,"No"
3678385,"No"
3847746,"No"
4955775,"No"
3611495,"No"
2855605,"No"
2198552,"No"
3503101,"No"
2246391,"No"
3420329,"No"
2951462,"No"
2313408,"No"
2898476,"No"
3094523,"No"
3617054,"No"
4803066,"No"
2804242,"No"
2926823,"No"
2265919,"No"
4888953,"No"
3712385,"No"
2245084,"No"
3472989,"No"
4954870,"No"
3118563,"No"
2075449,"No"
4799361,"No"
3784193,"No"
3440081,"No"
2827469,"No"
3364368,"No"
2860749,"No"
4864447,"No"
3032458,"No"
3026138,"No"
3418635,"No"
3028570,"No"
3954372,"No"
3711318,"No"
4912180,"No"
3506587,"No"
3936459,"No"
3991413,"No"
3015745,"No"
2218392,"No"
3548031,"No"
2938320,"No"
3635630,"No"
3837951,"No"
3468528,"No"
3769202,"No"
3176208,"No"
2249212,"No"
2815592,"No"
3387582,"No"
2866064,"No"
4980302,"No"
2957165,"No"
2117738,"No"
3632913,"No"
3350482,"No"
2282725,"No"
4947819,"No"
3306792,"No"
3110444,"No"
2943573,"No"
2292261,"No"
3663956,"No"
3064110,"No"
4896936,"No"
3761898,"No"
3127860,"No"
3252765,"No"
2949199,"No"
3128806,"No"
3044929,"No"
4876857,"No"
2902726,"No"
4775226,"No"
3444193,"No"
3232405,"No"
3419080,"No"
3067175,"No"
3282095,"No"
3871934,"No"
2818457,"No"
3539739,"No"
2139709,"No"
3770368,"No"
3034399,"No"
4903180,"No"
3919012,"No"
4809182,"No"
2120478,"No"
3918975,"No"
3266936,"No"
2825292,"No"
3237411,"No"
3748252,"No"
3543500,"No"
2251695,"No"
2297932,"No"
3507219,"No"
3477785,"No"
3517876,"No"
2101404,"No"
3896121,"No"
3420254,"No"
3640219,"No"
3294105,"No"
4837434,"No"
3484606,"No"
3715140,"No"
3619005,"No"
3352227,"No"
3829702,"No"
2815738,"No"
3799129,"No"
3825552,"No"
4981965,"No"
3676022,"No"
3486735,"No"
2868253,"No"
2161209,"No"
2304362,"No"
3292087,"No"
2961143,"No"
2803840,"No"
4778912,"No"
3843475,"No"
2834567,"No"
3107970,"No"
3067588,"No"
2100660,"No"
3316183,"No"
3154468,"No"
2846386,"No"
2884244,"No"
3495339,"No"
2197561,"No"
3647023,"No"
3516027,"No"
3888075,"No"
3020200,"No"
3928853,"No"
3335533,"No"
3974763,"No"
3624472,"No"
4834859,"No"
3862325,"No"
3843424,"No"
3811442,"No"
3442895,"No"
2942046,"No"
2806460,"No"
3838678,"No"
3679657,"No"
3617517,"No"
2077447,"No"
2146787,"No"
2882673,"No"
4931586,"No"
4850147,"No"
3989214,"No"
3647241,"No"
3967924,"No"
2984917,"No"
4881308,"No"
3542979,"No"
3232792,"No"
3126288,"No"
2226101,"No"
3021053,"No"
3202621,"No"
3308223,"No"
3584339,"No"
2811750,"No"
2906218,"No"
3285769,"No"
4967165,"No"
3917545,"No"
2842649,"No"
2906147,"No"
3744873,"No"
3030951,"No"
3163138,"No"
3065377,"No"
3896856,"No"
3962318,"No"
3720635,"No"
3051080,"No"
3894395,"No"
3055698,"No"
2296805,"No"
3433651,"No"
4830561,"No"
3539730,"No"
4886839,"No"
2218211,"No"
4758511,"No"
2901804,"No"
3235027,"No"
2187047,"No"
3364749,"No"
2115162,"No"
2919709,"No"
2998809,"No"
3868830,"No"
3754021,"No"
2973899,"No"
3718743,"No"
4845288,"No"
3027946,"No"
3985812,"No"
2244470,"No"
2966928,"No"
3972644,"No"
3715152,"No"
3676013,"No"
3688800,"No"
3493108,"No"
4960269,"No"
3259253,"No"
3380875,"No"
3415309,"No"
3758418,"No"
3800856,"No"
2288610,"No"
4878178,"No"
3033560,"No"
2929248,"No"
2143613,"No"
2108730,"No"
2249368,"No"
3795333,"No"
3249706,"No"
3153513,"No"
3824334,"No"
3072349,"No"
3696492,"No"
3425774,"No"
3414338,"No"
3101722,"No"
3365567,"No"
3068399,"No"
4931598,"No"
3059434,"No"
2166162,"No"
3087541,"No"
3103059,"No"
3609593,"No"
2286666,"No"
4865106,"No"
2970290,"No"
2857766,"No"
3245949,"No"
3536316,"No"
2911998,"No"
2949845,"No"
3484805,"No"
3337491,"No"
3222840,"No"
3822271,"No"
2145689,"No"
3716597,"No"
2860070,"No"
3001251,"No"
3503453,"No"
2934929,"No"
2128378,"No"
3687796,"No"
3112278,"No"
3164184,"No"
3337894,"No"
3684511,"No"
3331400,"No"
3857226,"No"
4822896,"No"
3692986,"No"
3639116,"No"
3961504,"No"
2165060,"No"
2288054,"No"
3004608,"No"
3359417,"No"
2876758,"No"
3423917,"No"
3297170,"No"
3516837,"No"
3447724,"No"
3535763,"No"
2202133,"No"
3006853,"No"
2139599,"No"
3749105,"No"
2151284,"No"
4910570,"No"
2955395,"No"
2836199,"No"
2825178,"No"
2861530,"No"
3933873,"No"
3311094,"No"
3248185,"No"
2832445,"No"
4928113,"No"
2978336,"No"
3688544,"No"
3462941,"No"
3826379,"No"
4903791,"No"
2256980,"No"
2936709,"No"
3141258,"No"
3048546,"No"
3411235,"No"
3238427,"No"
2904559,"No"
2128071,"No"
3948513,"No"
3212535,"No"
3499492,"No"
4817327,"No"
3532064,"No"
2933262,"No"
4770231,"No"
3018050,"No"
3501379,"No"
3654823,"No"
2197900,"No"
2239397,"No"
3656449,"No"
3475294,"No"
3287835,"No"
3898209,"No"
3569541,"No"
3208294,"No"
3685318,"No"
3548291,"No"
2836750,"No"
3318677,"No"
3262812,"No"
3163570,"No"
2197595,"No"
2193822,"No"
3764342,"No"
4821213,"No"
3694637,"No"
2966305,"No"
2223831,"No"
3522035,"No"
2143049,"No"
3001079,"No"
3728193,"No"
3432222,"No"
4792519,"No"
3007606,"No"
2875121,"No"
3548456,"No"
2146880,"No"
3503044,"No"
4005588,"No"
3566564,"No"
3714014,"No"
2140476,"No"
4762577,"No"
3698151,"No"
3693015,"No"
3790111,"No"
3631938,"No"
3937688,"No"
4898902,"No"
4938211,"No"
3659907,"No"
4797047,"No"
3062267,"No"
3510988,"No"
3634227,"No"
3446904,"No"
3745732,"No"
2123224,"No"
2096997,"No"
3675818,"No"
4750642,"No"
4889096,"No"
2842530,"No"
4942289,"No"
4825582,"No"
3969823,"No"
3866218,"No"
2083080,"No"
2164501,"No"
3296673,"No"
3613379,"No"
3396938,"No"
2082659,"No"
3472150,"No"
3050945,"No"
4980417,"No"
2293744,"No"
2212019,"No"
4827466,"No"
3855617,"No"
3528451,"No"
3973255,"No"
3844428,"No"
3520357,"No"
3470103,"No"
3569788,"No"
4885136,"No"
3279203,"No"
4835440,"No"
3144329,"No"
4917023,"No"
3602763,"No"
4918594,"No"
2276410,"No"
2916051,"No"
3076371,"No"
4750377,"No"
3795184,"No"
4892933,"No"
2274858,"No"
3007104,"No"
3119190,"No"
2134372,"No"
2197084,"No"
2858930,"No"
3139700,"No"
3272660,"No"
3123068,"No"
2213111,"No"
3338097,"No"
4868824,"No"
3035635,"No"
3618764,"No"
3122567,"No"
4814176,"No"
3171745,"No"
2812362,"No"
3103944,"No"
4860692,"No"
4819714,"No"
3203077,"No"
3864551,"No"
3606481,"No"
4864714,"No"
3594754,"No"
3754496,"No"
3372209,"No"
3477666,"No"
3409050,"No"
3646175,"No"
2181608,"No"
3548289,"No"
4753822,"No"
2228506,"No"
3862424,"No"
3913782,"No"
3234647,"No"
4812242,"No"
4909014,"No"
3611231,"No"
3681118,"No"
2268302,"No"
2905480,"No"
3746710,"No"
4764462,"No"
3763178,"No"
3994776,"No"
3665629,"No"
4877731,"No"
3027524,"No"
3483300,"No"
2962039,"No"
3033089,"No"
3086430,"No"
3673469,"No"
2865380,"No"
3715482,"No"
3707788,"No"
3223710,"No"
4901563,"No"
2806812,"No"
3815133,"No"
4932951,"No"
3246910,"No"
3863049,"No"
3549533,"No"
3137265,"No"
3855511,"No"
3284219,"No"
3485334,"No"
3214816,"No"
3156047,"No"
3738600,"No"
3016871,"No"
3583473,"No"
3855032,"No"
3734800,"No"
4918695,"No"
3330175,"No"
3292256,"No"
3835069,"No"
4781169,"No"
3121704,"No"
3281490,"No"
4749605,"No"
2210179,"No"
3528132,"No"
3106848,"No"
3970064,"No"
3056735,"No"
4933710,"No"
3229751,"No"
3585144,"No"
2169684,"No"
3628603,"No"
3615117,"No"
3100876,"No"
3905192,"No"
2870497,"No"
4747517,"No"
2224072,"No"
3961243,"No"
3311116,"No"
3603718,"No"
4854538,"No"
2841475,"No"
3079860,"No"
3063505,"No"
2819987,"No"
2085726,"No"
3306357,"No"
3230634,"No"
4889968,"No"
3695871,"No"
4817820,"No"
2982204,"No"
4810064,"No"
2131867,"No"
3991971,"No"
2831820,"No"
2943561,"No"
2827136,"No"
2188659,"No"
3705917,"No"
3435959,"No"
3603509,"No"
3299090,"No"
4965410,"No"
2913728,"No"
3732368,"No"
2189285,"No"
3338192,"No"
3418383,"No"
2890069,"No"
3777399,"No"
3640389,"No"
2224738,"No"
4858429,"No"
3167557,"No"
3943738,"No"
4894037,"No"
3859874,"No"
3776339,"No"
2170866,"No"
3097213,"No"
2290797,"No"
3770967,"No"
2125839,"No"
3354148,"No"
4884379,"No"
3902482,"No"
2270872,"No"
4763873,"No"
3256143,"No"
3133018,"No"
3863423,"No"
3712019,"No"
2987573,"No"
2081638,"No"
2140798,"No"
3961406,"No"
2244462,"No"
3144030,"No"
3128142,"No"
3057356,"No"
3800779,"No"
3766949,"No"
2813390,"No"
2188191,"No"
2313560,"No"
3862031,"No"
2867665,"No"
4763010,"No"
4897624,"No"
3122431,"No"
4815557,"No"
3267987,"No"
3774689,"No"
2990259,"No"
2128827,"No"
4944346,"No"
2864469,"No"
4818822,"No"
2149120,"No"
4900806,"No"
3907929,"No"
3995959,"No"
2957155,"No"
3015684,"No"
3981788,"No"
3372090,"No"
4962360,"No"
2223102,"No"
4956622,"No"
3720396,"No"
3192474,"No"
2968284,"No"
4873020,"No"
3929951,"No"
4856245,"No"
3545652,"No"
3783494,"No"
3291657,"No"
3687522,"No"
3083940,"No"
2957495,"No"
3791521,"No"
4792127,"No"
4755758,"No"
3414472,"No"
4878731,"No"
2819702,"No"
3181666,"No"
4774021,"No"
3105518,"No"
3350626,"No"
3643516,"No"
4758015,"No"
2235547,"No"
2804774,"No"
3704023,"No"
2094392,"No"
3709207,"No"
3121332,"No"
4868012,"No"
3344804,"No"
3377781,"No"
3018841,"No"
3765900,"No"
2204068,"No"
2193107,"No"
3115215,"No"
3887295,"No"
3092182,"No"
3353905,"No"
3325308,"No"
3436042,"No"
3492573,"No"
4838638,"No"
2924712,"No"
2954892,"No"
3463572,"No"
3965226,"No"
2189442,"No"
3940819,"No"
4981415,"No"
3756441,"No"
2262239,"No"
3507621,"No"
2965622,"No"
4844560,"No"
3403813,"No"
4855280,"No"
3147565,"No"
3673917,"No"
4954589,"No"
3004149,"No"
3563970,"No"
3414732,"No"
3478344,"No"
3858791,"No"
3754412,"No"
2825182,"No"
2842534,"No"
2989599,"No"
4755106,"No"
2107172,"No"
3456181,"No"
3072004,"No"
3381432,"No"
3058703,"No"
2837637,"No"
3978162,"No"
3078284,"No"
3729555,"No"
2856635,"No"
3448929,"No"
3161279,"No"
2868506,"No"
3944997,"No"
4871990,"No"
3084645,"No"
3302323,"No"
2077812,"No"
3109324,"No"
4867284,"No"
3257529,"No"
2152475,"No"
3959875,"No"
4907550,"No"
3622202,"No"
4907161,"No"
2115602,"No"
2303013,"No"
3570502,"No"
3904876,"No"
3670573,"No"
3939308,"No"
2191107,"No"
3372055,"No"
3624646,"No"
3944220,"No"
3510387,"No"
2866856,"No"
2238122,"No"
2108044,"No"
3627136,"No"
3199099,"No"
3782659,"No"
3239573,"No"
3229530,"No"
2221216,"No"
3444116,"No"
3296430,"No"
3465420,"No"
2123316,"No"
4815097,"No"
2312858,"No"
2954695,"No"
2995314,"No"
2926742,"No"
3498751,"No"
2163741,"No"
4973194,"No"
4748763,"No"
4855838,"No"
3421629,"No"
3228285,"No"
2088699,"No"
4766821,"No"
3012732,"No"
3724544,"No"
2076007,"No"
3053392,"No"
3134326,"No"
3150300,"No"
3258635,"No"
3245319,"No"
3151231,"No"
4953857,"No"
3332592,"No"
2258560,"No"
2301486,"No"
3463961,"No"
3614290,"No"
3975470,"No"
3768303,"No"
3137076,"No"
4945457,"No"
3618072,"No"
3889836,"No"
2861970,"No"
3254692,"No"
3578902,"No"
2235004,"No"
3761591,"No"
3788335,"No"
3742345,"No"
3201120,"No"
3893351,"No"
2811214,"No"
3609322,"No"
3191979,"No"
2152451,"No"
4857054,"No"
3291335,"No"
2108956,"No"
3908365,"No"
4881415,"No"
3267387,"No"
4840168,"No"
3197495,"No"
3064348,"No"
3814093,"No"
3031230,"No"
4760323,"No"
3626840,"No"
4761974,"No"
2137141,"No"
3276669,"No"
2265524,"No"
3932731,"No"
3810754,"No"
3355028,"No"
4968409,"No"
3422389,"No"
3221643,"No"
3448150,"No"
3464157,"No"
2844162,"No"
3917856,"No"
3722391,"No"
2997436,"No"
4978516,"No"
3274158,"No"
3745052,"No"
3363585,"No"
3459738,"No"
3154921,"No"
3716426,"No"
4816111,"No"
3834423,"No"
2149678,"No"
3967391,"No"
4882031,"No"
3217489,"No"
3003351,"No"
3386908,"No"
3384306,"No"
3916536,"No"
3095700,"No"
3236228,"No"
2171714,"No"
3572966,"No"
2843584,"No"
3456266,"No"
3058362,"No"
3342588,"No"
3185144,"No"
3720339,"No"
2809210,"No"
2116038,"No"
3017159,"No"
3472472,"No"
3781508,"No"
4808654,"No"
4983236,"No"
3568704,"No"
2214867,"No"
3006336,"No"
3313579,"No"
3247096,"No"
4932717,"No"
4819000,"No"
2854852,"No"
3790169,"No"
4921818,"No"
3222329,"No"
2172985,"No"
2094654,"No"
3386350,"No"
2211991,"No"
2890716,"No"
2241098,"No"
3985847,"No"
3618846,"No"
3153425,"No"
2110204,"No"
3872859,"No"
3072006,"No"
3645609,"No"
2177096,"No"
2080105,"No"
3624491,"No"
3233821,"No"
2245445,"No"
3124537,"No"
3171438,"No"
3138168,"No"
3289570,"No"
4792633,"No"
3414738,"No"
3966952,"No"
3875727,"No"
4813630,"No"
3407094,"No"
4777583,"No"
3333832,"No"
4936472,"No"
3116997,"No"
4840056,"No"
3220898,"No"
3246280,"No"
3205937,"No"
3401486,"No"
2129900,"No"
3582575,"No"
3726714,"No"
3059242,"No"
3894158,"No"
2881796,"No"
3180723,"No"
4883075,"No"
2216352,"No"
4954708,"No"
2182101,"No"
2857250,"No"
2158083,"No"
2934906,"No"
3270678,"No"
2104594,"No"
3296116,"No"
3001179,"No"
2998303,"No"
2311816,"No"
3098213,"No"
3909491,"No"
2300163,"No"
3852958,"No"
3716223,"No"
3231041,"No"
3812395,"No"
4914786,"No"
2978674,"No"
2854703,"No"
4922345,"No"
3843115,"No"
3640192,"No"
3462137,"No"
4970750,"No"
3726748,"No"
2902343,"No"
4757911,"No"
2902934,"No"
4935705,"No"
3283174,"No"
3725916,"No"
3728783,"No"
3572672,"No"
2232530,"No"
2977081,"No"
2289439,"No"
3293513,"No"
4897376,"No"
2979231,"No"
3190832,"No"
3321017,"No"
4875240,"No"
3959788,"No"
3117667,"No"
4819575,"No"
4772706,"No"
3689171,"No"
2811219,"No"
3405426,"No"
3761464,"No"
2255020,"No"
3550036,"No"
2168019,"No"
3538289,"No"
3800843,"No"
3582527,"No"
2920941,"No"
4827700,"No"
3512757,"No"
3276893,"No"
2186665,"No"
3364476,"No"
3870369,"No"
3079794,"No"
3871829,"No"
2980915,"No"
3022044,"No"
3116550,"No"
3640141,"No"
3747482,"No"
3464583,"No"
3982435,"No"
3729966,"No"
3364062,"No"
2085068,"No"
4875513,"No"
3564404,"No"
3871806,"No"
2273297,"No"
3584011,"No"
2902756,"No"
4851777,"No"
3351979,"No"
3207935,"No"
4953825,"No"
3649528,"No"
3124654,"No"
3232697,"No"
3847120,"No"
2205992,"No"
3658699,"No"
3332806,"No"
4910825,"No"
4859030,"No"
3287756,"No"
3326210,"No"
3373892,"No"
2857883,"No"
2849693,"No"
3264244,"No"
3506470,"No"
3292648,"No"
2262929,"No"
2864697,"No"
3472657,"No"
4872000,"No"
3319524,"No"
3573786,"No"
3787980,"No"
3241974,"No"
2098047,"No"
3559535,"No"
3516444,"No"
2957439,"No"
4002962,"No"
3194351,"No"
2202376,"No"
3289580,"No"
3214086,"No"
2266414,"No"
3801109,"No"
3521189,"No"
2931556,"No"
3309590,"No"
4007826,"No"
3472074,"No"
2154773,"No"
3920790,"No"
3163412,"No"
4806450,"No"
4952367,"No"
3274064,"No"
2186381,"No"
3525056,"No"
3454772,"No"
3555856,"No"
2271447,"No"
4008587,"No"
3011163,"No"
3393140,"No"
3413994,"No"
2242501,"No"
3320976,"No"
3297477,"No"
3367694,"No"
2913631,"No"
3574153,"No"
2834952,"No"
2212644,"No"
3566818,"No"
3638162,"No"
3821992,"No"
4921554,"No"
2805676,"No"
2840456,"No"
2308920,"No"
3758536,"No"
3093205,"No"
3896780,"No"
4756969,"No"
3557045,"No"
2890480,"No"
4842315,"No"
3476493,"No"
2824293,"No"
3908179,"No"
3292344,"No"
2266754,"No"
3328084,"No"
2982739,"No"
4875460,"No"
3060086,"No"
4768939,"No"
3151552,"No"
3314916,"No"
3250897,"No"
3121813,"No"
3378526,"No"
2905904,"No"
3518167,"No"
3899791,"No"
3744856,"No"
2106338,"No"
3219404,"No"
3084104,"No"
2928391,"No"
2974820,"No"
2836206,"No"
2123497,"No"
3891862,"No"
3329583,"No"
3628019,"No"
2803057,"No"
3683166,"No"
3742159,"No"
3107825,"No"
4007484,"No"
3506593,"No"
2175608,"No"
2997031,"No"
3687806,"No"
3817299,"No"
2925864,"No"
3101979,"No"
3643145,"No"
3745413,"No"
3465239,"No"
3418432,"No"
2300844,"No"
3816214,"No"
3545893,"No"
3187086,"No"
2264634,"No"
3805914,"No"
3209726,"No"
4916174,"No"
3617250,"No"
3366794,"No"
3135662,"No"
3120572,"No"
2878234,"No"
2834783,"No"
2978603,"No"
3902517,"No"
2144899,"No"
4939070,"No"
3209481,"No"
2950880,"No"
3318124,"No"
3948657,"No"
3074108,"No"
2290059,"No"
2838942,"No"
4886064,"No"
3207758,"No"
3265111,"No"
4927770,"No"
2880081,"No"
3406795,"No"
4837208,"No"
4884918,"No"
4875430,"No"
3061287,"No"
3519588,"No"
4869219,"No"
3323321,"No"
2973149,"No"
3994567,"No"
3805666,"No"
4863591,"No"
3385370,"No"
2094033,"No"
3995205,"No"
3165245,"No"
3099421,"No"
2925095,"No"
3761400,"No"
3390104,"No"
3163111,"No"
4981000,"No"
3377120,"No"
3716232,"No"
3897012,"No"
3331040,"No"
3801541,"No"
3384691,"No"
2162787,"No"
4756110,"No"
3444867,"No"
3614243,"No"
3850070,"No"
4867009,"No"
2110081,"No"
2894039,"No"
2922147,"No"
3999869,"No"
3574699,"No"
3627790,"No"
2898213,"No"
3175940,"No"
3462816,"No"
2105750,"No"
3602425,"No"
4750947,"No"
3334239,"No"
2262714,"No"
3122642,"No"
2922859,"No"
3665686,"No"
4836730,"No"
3771575,"No"
3005368,"No"
3856613,"No"
3079140,"No"
3231372,"No"
3326038,"No"
3128625,"No"
2909965,"No"
3298699,"No"
3817748,"No"
3862624,"No"
3113501,"No"
2204740,"No"
3186299,"No"
4957051,"No"
4888680,"No"
3437530,"No"
2098531,"No"
3897343,"No"
3977033,"No"
3624909,"No"
3890540,"No"
3284046,"No"
2214995,"No"
3860728,"No"
3969011,"No"
3944743,"No"
3490731,"No"
3128942,"No"
2078823,"No"
3525596,"No"
3022888,"No"
3302090,"No"
3238459,"No"
3083229,"No"
3434406,"No"
3102097,"No"
3089071,"No"
3090776,"No"
2856573,"No"
3804450,"No"
3388837,"No"
3278211,"No"
3655379,"No"
2111212,"No"
3136708,"No"
2132166,"No"
3042126,"No"
2962808,"No"
2911635,"No"
3625172,"No"
3875563,"No"
4825888,"No"
4894014,"No"
3439474,"No"
4001062,"No"
2146992,"No"
3462637,"No"
3873738,"No"
3294868,"No"
3984620,"No"
2853150,"No"
3139104,"No"
4791927,"No"
3331432,"No"
3650405,"No"
3540208,"No"
4944999,"No"
2174353,"No"
3056317,"No"
3170325,"No"
3497911,"No"
4980977,"No"
3538271,"No"
3253647,"No"
2925328,"No"
4792902,"No"
2078181,"No"
2909148,"No"
3370446,"No"
2988636,"No"
3732464,"No"
3558831,"No"
3148340,"No"
4765517,"No"
3930562,"No"
3149305,"No"
3222164,"No"
4943663,"No"
4796929,"No"
2114946,"No"
4983458,"No"
4985885,"No"
2970376,"No"
3183006,"No"
3132012,"No"
3218904,"No"
2862312,"No"
3515669,"No"
3842822,"No"
3095992,"No"
3004336,"No"
4770004,"No"
2906690,"No"
3910384,"No"
3844531,"No"
3972723,"No"
3558406,"No"
3705957,"No"
4851754,"No"
3378748,"No"
2298921,"No"
3325192,"No"
4770306,"No"
3117530,"No"
4956775,"No"
3595392,"No"
4896045,"No"
3835953,"No"
2162618,"No"
3697215,"No"
2206847,"No"
3005621,"No"
4789272,"No"
3852671,"No"
3307997,"No"
4916649,"No"
3014166,"No"
2863722,"No"
4938033,"No"
3525063,"No"
3172578,"No"
3486056,"No"
4902150,"No"
2148954,"No"
4890896,"No"
2919815,"No"
3687605,"No"
4798901,"No"
3935571,"No"
3248205,"No"
3764502,"No"
3983098,"No"
2133456,"No"
4890184,"No"
4002764,"No"
3620767,"No"
3902777,"No"
3428762,"No"
3214798,"No"
3470171,"No"
3238630,"No"
3750056,"No"
3598715,"No"
2811486,"No"
3229871,"No"
2251423,"No"
3799210,"No"
3840262,"No"
2140221,"No"
3105444,"No"
3253108,"No"
3786035,"No"
2088945,"No"
3281783,"No"
2315260,"No"
3752687,"No"
3467828,"No"
2268883,"No"
3173735,"No"
3680014,"No"
2948972,"No"
3366030,"No"
3695116,"No"
3368408,"No"
3634139,"No"
3702061,"No"
2246256,"No"
4906579,"No"
3312967,"No"
3199152,"No"
3624839,"No"
3550669,"No"
3038616,"No"
3050769,"No"
3075368,"No"
3336676,"No"
3829734,"No"
4807437,"No"
2962771,"No"
3138276,"No"
3722054,"No"
3542065,"No"
3939964,"No"
2196896,"No"
3375636,"No"
3739888,"No"
3988618,"No"
3169054,"No"
3343783,"No"
2803070,"No"
2888319,"No"
3014253,"No"
3579755,"No"
3954736,"No"
2949331,"No"
4867227,"No"
3354039,"No"
2874644,"No"
3315146,"No"
3054923,"No"
3972827,"No"
3414406,"No"
4796881,"No"
3021830,"No"
4002707,"No"
4775021,"No"
2981688,"No"
3206453,"No"
3588406,"No"
3301331,"No"
2117116,"No"
2298513,"No"
3339647,"No"
3592603,"No"
3214063,"No"
3724451,"No"
3636429,"No"
3606794,"No"
3580941,"No"
3692671,"No"
4822825,"No"
3786837,"No"
3310412,"No"
4950538,"No"
4784438,"No"
3083701,"No"
4875380,"No"
2960496,"No"
3353072,"No"
2181561,"No"
3072460,"No"
2223241,"No"
2828648,"No"
2978928,"No"
3894248,"No"
