,sku,went_on_backorder
9642,3163571,No
9643,3631195,No
9644,3085085,No
9645,3721041,No
9646,4826978,No
9647,2909308,No
9648,3770375,No
9649,3812824,No
9650,3438706,No
9651,2198020,No
9652,2310625,Yes
9653,3303966,No
9654,3737203,No
9655,3012736,Yes
9656,2989812,No
9657,3412222,No
9658,3355801,No
9659,3961608,No
9660,2887503,No
9661,3662075,No
9662,3213425,No
9663,4965174,Yes
9664,3835255,No
9665,3168489,Yes
9666,2258969,Yes
9667,2858394,Yes
9668,3276997,Yes
9669,2287418,Yes
9670,3415875,No
9671,3024737,Yes
9672,4845433,No
9673,2972370,No
9674,3016425,Yes
9675,3752027,Yes
9676,3530322,No
9677,2982711,No
9678,2168868,No
9679,3698740,No
9680,3467130,No
9681,2277869,Yes
9682,4812463,No
9683,3691252,No
9684,3592680,No
9685,3383238,No
9686,3347927,No
9687,2852815,No
9688,2267395,No
9689,2819456,No
9690,3725716,No
9691,3301032,No
9692,3260388,No
9693,4805802,No
9694,3424738,No
9695,2090938,No
9696,2222266,No
9697,3231267,No
9698,3026013,No
9699,3291438,No
9700,3979931,No
9701,2913026,No
9702,3756869,No
9703,3894747,No
9704,2250477,No
9705,3211372,No
9706,3680581,No
9707,3213860,No
9708,3512816,No
9709,2158590,No
9710,3219871,Yes
9711,3575773,No
9712,3830102,No
9713,2309319,No
9714,3929704,No
9715,3195513,No
9716,3614433,No
9717,3628684,No
9718,3514981,No
9719,2872888,No
9720,2149840,No
9721,3245710,No
9722,4758099,No
9723,3074320,No
9724,3834024,No
9725,3536355,No
9726,3679060,No
9727,3135011,No
9728,2900656,No
9729,3148204,Yes
9730,4847164,No
9731,3625669,No
9732,3843960,No
9733,3617251,No
9734,3715992,No
9735,2116009,No
9736,4849326,Yes
9737,3785270,No
9738,3118698,No
9739,2242409,No
9740,3219879,No
9741,3347232,No
9742,3797408,No
9743,3076813,No
9744,3907381,No
9745,3499862,No
9746,3912699,No
9747,4950520,No
9748,3451521,No
9749,3444433,No
9750,4957627,No
9751,4787129,No
9752,3415212,No
9753,4813460,No
9754,3963805,No
9755,2303143,No
9756,3876621,No
9757,3079775,Yes
9758,3452916,No
9759,4921579,No
9760,3298656,No
9761,3559543,No
9762,3006060,No
9763,4960439,No
9764,3351682,No
9765,2091650,No
9766,4984999,No
9767,3808726,No
9768,3920826,No
9769,3004848,No
9770,4885921,Yes
9771,3835008,No
9772,2820236,No
9773,4767714,No
9774,2909421,No
9775,2949689,No
9776,3614435,No
9777,3888987,No
9778,2109208,No
9779,3547945,No
9780,4808628,No
9781,2898070,No
9782,3029418,No
9783,2108890,No
9784,4807004,No
9785,3514775,No
9786,2932272,No
9787,4909391,No
9788,3902989,No
9789,3323338,No
9790,3605001,No
9791,3983977,No
9792,4862774,No
9793,3734953,No
9794,2250417,No
9795,3842879,No
9796,3235234,No
9797,3404513,No
9798,4830812,No
9799,2256647,No
9800,3541495,No
9801,4882888,Yes
9802,2097424,No
9803,4798382,No
9804,3381854,No
9805,3837317,No
9806,4795763,No
9807,2961142,No
9808,3188056,No
9809,4812471,No
9810,4859443,No
9811,2243309,No
9812,3276423,No
9813,2986253,No
9814,2251908,No
9815,3362677,No
9816,3846560,No
9817,2990495,No
9818,3631398,No
9819,2150216,No
9820,4913009,No
9821,3785322,No
9822,3528383,No
9823,3213889,No
9824,2915175,No
9825,3653325,No
9826,4899543,No
9827,2267562,No
9828,4745598,No
9829,4755310,No
9830,3538886,No
9831,3902202,No
9832,2270551,No
9833,3728525,No
9834,2259233,No
9835,2841578,No
9836,2886634,No
9837,3688451,No
9838,3312839,No
9839,3578927,No
9840,3919360,No
9841,3581058,No
9842,3505890,No
9843,3547771,No
9844,3877080,No
9845,3488749,No
9846,2168652,No
9847,3241266,No
9848,3353696,No
9849,2137888,No
9850,3511677,No
9851,2913651,No
9852,3855327,No
9853,3260014,No
9854,3694765,No
9855,2253309,No
9856,2133980,No
9857,3208440,No
9858,2238787,No
9859,3876700,Yes
9860,4945846,No
9861,3138961,No
9862,3786187,No
9863,3717007,No
9864,3395472,No
9865,3382097,No
9866,3621629,No
9867,2078161,No
9868,3327457,No
9869,2893525,No
9870,2154002,No
9871,3967248,No
9872,2930481,No
9873,3556486,No
9874,4965082,No
9875,3078333,No
9876,3887763,No
9877,3532638,No
9878,2233845,No
9879,3992239,No
9880,3101947,No
9881,2812398,No
9882,3357442,No
9883,3298126,No
9884,2161808,No
9885,3323389,No
9886,3743984,Yes
9887,3098599,No
9888,3310335,No
9889,4744803,No
9890,4983791,No
9891,4922615,No
9892,3123441,No
9893,3387351,No
9894,3727918,No
9895,2917677,No
9896,4960017,Yes
9897,3205808,No
9898,3845763,No
9899,3818294,Yes
9900,3274132,No
9901,3258422,No
9902,2889140,No
9903,2818227,No
9904,4762192,No
9905,3213179,Yes
9906,2808255,No
9907,3764056,No
9908,3621259,No
9909,3687276,No
9910,3392432,Yes
9911,3121345,No
9912,2228391,No
9913,3735441,No
9914,3090151,No
9915,2841555,No
9916,3962887,No
9917,2946046,No
9918,2150202,No
9919,3876893,No
9920,3487991,No
9921,3818140,No
9922,2169335,Yes
9923,3264453,No
9924,4976553,Yes
9925,2090563,No
9926,3470836,No
9927,2863030,No
9928,3106754,No
9929,3159965,No
9930,3610069,No
9931,2096413,No
9932,3167343,No
9933,3748729,No
9934,3226670,No
9935,3230716,No
9936,4888284,Yes
9937,3218253,No
9938,2846413,No
9939,2086992,Yes
9940,2309125,No
9941,3417006,No
9942,3203957,No
9943,4859083,No
9944,4976417,No
9945,3863379,No
9946,3751073,No
9947,3272050,Yes
9948,3439385,No
9949,3445353,No
9950,3301867,No
9951,3973346,No
9952,3395410,No
9953,2826142,No
9954,2095618,No
9955,4886872,No
9956,3160569,No
9957,3027085,No
9958,2146515,No
9959,4801294,No
9960,3118048,No
9961,4890186,No
9962,4917617,No
9963,3383821,No
9964,2205716,No
9965,3427340,No
9966,3545266,Yes
9967,3701834,No
9968,3421397,No
9969,2214993,No
9970,3531892,Yes
9971,3702516,Yes
9972,2268266,No
9973,2883074,No
9974,3321948,Yes
9975,3047119,No
9976,3328501,No
9977,3097533,No
9978,3853759,No
9979,4851214,No
9980,3417023,No
9981,3727229,No
9982,3912361,No
9983,3647819,No
9984,2099372,No
9985,3443187,No
9986,4793893,No
9987,3112596,No
9988,2235734,No
9989,3347440,No
9990,4851476,No
9991,2947716,No
9992,2894075,No
9993,3801221,No
9994,4001694,No
9995,3515678,No
9996,2808944,No
9997,3536453,No
9998,3633578,No
9999,2151832,No
10000,2943181,No
10001,3793176,No
10002,2279868,No
10003,2125691,No
10004,4776093,No
10005,3819847,No
10006,3902627,No
10007,2298263,Yes
10008,3541305,No
10009,3380602,No
10010,2837797,No
10011,3968995,Yes
10012,3621166,No
10013,4746104,Yes
10014,2916773,Yes
10015,3636571,No
10016,3112209,Yes
10017,3029249,Yes
10018,3886579,No
10019,2899454,No
10020,3414919,No
10021,2810571,No
10022,3916246,No
10023,3042499,Yes
10024,3183783,No
10025,3698154,No
10026,4938035,No
10027,3170352,No
10028,2279753,No
10029,3195214,No
10030,3044097,No
10031,2206912,Yes
10032,3192332,No
10033,3877717,Yes
10034,4973109,No
10035,2891128,No
10036,3563195,No
10037,2883183,No
10038,3510508,No
10039,3899770,No
10040,3833911,No
10041,3617535,No
10042,3456173,No
10043,3170675,No
10044,4772832,No
10045,2138855,No
10046,2859323,No
10047,3479783,No
10048,3985252,No
10049,4967058,Yes
10050,3768375,No
10051,2081773,No
10052,3926653,No
10053,4899342,No
10054,3482980,No
10055,4961711,No
10056,4768888,No
10057,3785601,No
10058,3200596,No
10059,3800076,No
10060,3753599,Yes
10061,3247689,No
10062,2170192,No
10063,3448443,No
10064,2859738,No
10065,2220279,No
10066,3140361,No
10067,3758259,No
10068,3242842,No
10069,3141424,No
10070,3325304,No
10071,3662409,No
10072,3698894,No
10073,3940361,No
10074,3013504,No
10075,3088750,No
10076,2948451,No
10077,3788810,No
10078,2206879,No
10079,2189720,No
10080,3503471,No
10081,2088735,No
10082,4843188,No
10083,3240186,No
10084,3540758,No
10085,2958683,No
10086,2854648,No
10087,3959848,No
10088,2913326,No
10089,3846379,No
10090,4875522,Yes
10091,3123427,No
10092,3787225,No
10093,3357496,No
10094,2883004,No
10095,3692224,No
10096,3756674,No
10097,3003312,No
10098,3671678,No
10099,4829476,No
10100,3596370,No
10101,3650907,No
10102,3306923,No
10103,3997014,Yes
10104,3320087,No
10105,2158987,No
10106,2182986,No
10107,2269417,No
10108,3263139,Yes
10109,3549435,Yes
10110,2175750,No
10111,3371388,No
10112,2113866,No
10113,4828820,No
10114,3607235,No
10115,4880693,No
10116,3941931,No
10117,3173831,No
10118,2981188,No
10119,3486377,No
10120,2987893,Yes
10121,3073154,No
10122,4777420,No
10123,2812449,Yes
10124,3315552,Yes
10125,3969045,Yes
10126,3632526,No
10127,2939962,No
10128,3302544,No
10129,3829993,No
10130,3842067,No
10131,3931220,No
10132,3498454,No
10133,3931374,No
10134,3901286,Yes
10135,3471143,Yes
10136,3812206,Yes
10137,3810782,No
10138,3784358,No
10139,3274465,No
10140,4833298,Yes
10141,3475726,No
10142,3061984,No
10143,3783051,No
10144,3819165,No
10145,3759460,No
10146,3098986,No
10147,3693365,No
10148,2959965,No
10149,3016712,No
10150,4822324,No
10151,4963301,No
10152,2196048,No
10153,2258793,No
10154,3349875,No
10155,3549677,No
10156,4008667,No
10157,3765803,Yes
10158,3497153,Yes
10159,2999533,No
10160,2972734,No
10161,3127877,Yes
10162,4775340,No
10163,2929817,No
10164,3166048,No
10165,2223237,No
10166,3059621,Yes
10167,3693922,Yes
10168,2094135,No
10169,2806966,No
10170,4979398,No
10171,4799945,No
10172,2934376,No
10173,2859350,No
10174,3712563,No
10175,4836252,No
10176,3279702,Yes
10177,3962278,No
10178,3176872,No
10179,3105598,No
10180,3142412,Yes
10181,3249091,Yes
10182,3178805,No
10183,2894805,No
10184,2844441,No
10185,3377314,No
10186,2826747,No
10187,3598287,No
10188,3107656,No
10189,4813789,No
10190,3687974,No
10191,3640148,No
10192,4877259,No
10193,3584311,No
10194,3426203,No
10195,4751330,No
10196,2114920,No
10197,3909973,No
10198,3993308,No
10199,3938293,No
10200,2935091,Yes
10201,4908661,No
10202,3855933,Yes
10203,3548309,No
10204,2874551,No
10205,3680019,No
10206,3188886,Yes
10207,3875910,Yes
10208,4793191,No
10209,2929111,Yes
10210,4968759,No
10211,3638775,No
10212,3139476,No
10213,3503875,No
10214,4784846,No
10215,3640920,No
10216,3144298,No
10217,3867187,No
10218,3583422,No
10219,3033429,Yes
10220,2241482,No
10221,2824954,Yes
10222,3188109,No
10223,3255830,No
10224,3984385,No
10225,2875866,No
10226,3286521,No
10227,2987788,No
10228,4823328,Yes
10229,2236745,No
10230,3605124,No
10231,4944721,No
10232,3628129,No
10233,3525626,No
10234,3521644,No
10235,2894774,No
10236,3948714,No
10237,4966684,No
10238,3226410,No
10239,3435614,No
10240,4003159,No
10241,2951086,Yes
10242,4959255,Yes
10243,4980237,No
10244,3741675,No
10245,3362853,No
10246,3833137,No
10247,3832547,No
10248,2996896,No
10249,2911621,No
10250,2896220,No
10251,2868090,No
10252,3786882,No
10253,3395944,No
10254,3577819,No
10255,3388578,No
10256,3601598,No
10257,2827043,No
10258,3900056,No
10259,3344881,No
10260,2872719,No
10261,2908959,No
10262,2959460,Yes
10263,2164511,No
10264,3387289,No
10265,4865827,No
10266,2998596,No
10267,3341461,No
10268,3956263,Yes
10269,4003245,No
10270,2842264,No
10271,3504712,No
10272,4838101,Yes
10273,3907732,Yes
10274,2198527,No
10275,3996583,No
10276,4972605,No
10277,3989482,No
10278,3285838,No
10279,3322161,No
10280,2131270,No
10281,3856633,No
10282,3453829,No
10283,3552151,No
10284,3973701,No
10285,3006381,No
10286,2202238,No
10287,2124906,Yes
10288,4975125,No
10289,4783379,No
10290,2966500,No
10291,2086121,No
10292,3833434,No
10293,2161440,No
10294,3988741,No
10295,2219346,Yes
10296,3677268,No
10297,2867003,No
10298,4812989,No
10299,3512255,No
10300,3404019,No
10301,2924729,No
10302,4910283,No
10303,3887670,No
10304,2863656,No
10305,3329175,No
10306,4983150,No
10307,2960713,No
10308,3057836,No
10309,2143449,Yes
10310,3367548,No
10311,3999293,No
10312,3630095,No
10313,3101869,No
10314,3482269,No
10315,2285539,No
10316,2162380,Yes
10317,2195082,No
10318,3019597,No
10319,2209626,No
10320,3600661,No
10321,2940746,No
10322,3550825,Yes
10323,2142204,Yes
10324,3121656,Yes
10325,3242661,No
10326,3408790,No
10327,3187811,No
10328,3068577,Yes
10329,3516731,Yes
10330,3766899,No
10331,3719435,No
10332,3524936,No
10333,2913717,No
10334,3110381,No
10335,4831587,Yes
10336,3544926,No
10337,4871979,No
10338,4782182,No
10339,3922348,No
10340,3401504,Yes
10341,3046905,No
10342,3226232,Yes
10343,2813654,No
10344,3143883,No
10345,2953491,No
10346,2857057,No
10347,3210698,No
10348,2970331,No
10349,2870394,No
10350,2856383,No
10351,2283894,Yes
10352,2932850,No
10353,3357499,No
10354,3613208,No
10355,3711897,No
10356,3782493,No
10357,2119987,No
10358,3656538,No
10359,2989883,Yes
10360,2998451,No
10361,2082060,No
10362,3702577,Yes
10363,2247186,No
10364,4818160,No
10365,3103745,No
10366,2190742,No
10367,3157929,No
10368,3513542,No
10369,4935853,No
10370,2982057,No
10371,3011865,No
10372,2234560,No
10373,3198838,No
10374,2243197,No
10375,4937299,No
10376,3504891,No
10377,4752270,Yes
10378,2942232,No
10379,2084838,No
10380,3879315,No
10381,3186681,No
10382,3636734,No
10383,4846642,No
10384,3618460,No
10385,3106637,No
10386,3658742,No
10387,2885699,No
10388,3807556,No
10389,2112600,No
10390,4859405,No
10391,3751749,Yes
10392,3105359,No
10393,3612726,No
10394,2913251,No
10395,4910807,No
10396,3257123,No
10397,2097272,No
10398,4958428,No
10399,3945258,Yes
10400,2131174,No
10401,3009585,No
10402,3163062,No
10403,3426124,No
10404,3378798,No
10405,3809986,No
10406,2213707,No
10407,2889087,No
10408,2957635,No
10409,3677364,No
10410,3299315,No
10411,3023990,No
10412,3290113,No
10413,4892818,No
10414,3366068,No
10415,3309761,No
10416,3445822,No
10417,3199480,No
10418,3918219,No
10419,2854986,No
10420,3574623,No
10421,3716557,No
10422,3970783,No
10423,3519230,Yes
10424,2857538,No
10425,3374996,No
10426,3667435,No
10427,4827505,No
10428,3293926,No
10429,3578028,No
10430,4970512,No
10431,3934067,No
10432,3121738,No
10433,3774741,No
10434,2978120,No
10435,3810467,No
10436,3796306,No
10437,4927184,No
10438,3721857,No
10439,4918316,Yes
10440,3251350,No
10441,3758601,No
10442,2802032,No
10443,3125529,No
10444,3505762,No
10445,3925841,No
10446,3621676,No
10447,2115944,No
10448,3816157,No
10449,3567337,No
10450,3035359,Yes
10451,4793198,No
10452,3672451,No
10453,3794154,No
10454,3178715,No
10455,3224895,No
10456,3788867,No
10457,4891101,No
10458,4972985,No
10459,3432060,No
10460,2957382,No
10461,4800715,No
10462,3986716,No
10463,4796984,No
10464,3188760,No
10465,3901329,No
10466,3789306,No
10467,3920273,No
10468,2954810,No
10469,2239144,No
10470,2829913,No
10471,3677070,No
10472,2831153,No
10473,4810443,No
10474,2307915,No
10475,2296309,No
10476,3717460,No
10477,3561215,No
10478,2193727,No
10479,4908175,Yes
10480,3344861,No
10481,2243970,No
10482,4934712,No
10483,3150149,No
10484,3891887,No
10485,3282454,No
10486,3473869,No
10487,3904076,No
10488,2080262,No
10489,3471967,No
10490,3279406,No
10491,3992397,No
10492,4814786,No
10493,3701792,No
10494,4893512,No
10495,2085579,Yes
10496,2154325,No
10497,3574585,No
10498,3742294,No
10499,3356235,No
10500,2199940,No
10501,3804979,No
10502,2275754,No
10503,2888616,No
10504,3229926,No
10505,3575914,No
10506,2809015,No
10507,2141953,Yes
10508,3121731,No
10509,2949194,No
10510,3979075,No
10511,3072419,No
10512,3515782,No
10513,3599336,No
10514,3527806,No
10515,3115530,Yes
10516,4981942,No
10517,3190650,Yes
10518,3044010,No
10519,2218518,No
10520,3144854,No
10521,2936453,No
10522,2223084,Yes
10523,2938937,No
10524,3965210,No
10525,3453281,No
10526,3642355,No
10527,2174668,No
10528,3210636,No
10529,2804861,No
10530,3316813,No
10531,3558480,No
10532,2965279,Yes
10533,3304429,Yes
10534,2218912,No
10535,3599710,No
10536,2951994,No
10537,4777188,No
10538,4791507,Yes
10539,3522757,No
10540,3700731,Yes
10541,3685656,No
10542,4880212,No
10543,3043667,No
10544,3618674,No
10545,2114341,No
10546,4813374,No
10547,3879538,Yes
10548,3481653,No
10549,4834130,No
10550,4974477,No
10551,3338910,No
10552,2908495,No
10553,2098229,No
10554,3780543,No
10555,3407593,No
10556,2918450,Yes
10557,4945731,No
10558,3354166,No
10559,3830792,No
10560,4972516,Yes
10561,3140621,No
10562,3911264,No
10563,3862016,No
10564,3750915,No
10565,4946308,Yes
10566,3826666,Yes
10567,4928444,No
10568,3060780,Yes
10569,2300573,No
10570,2233597,Yes
10571,4856979,Yes
10572,4794597,No
10573,4805992,No
10574,3820507,No
10575,3432664,No
10576,3774625,No
10577,3451968,No
10578,3057768,No
10579,2837817,No
10580,3532881,No
10581,3671132,No
10582,4746355,No
10583,3611946,No
10584,2102524,No
10585,3652101,No
10586,3012593,No
10587,3507373,No
10588,3560199,No
10589,3027676,No
10590,3536039,No
10591,4863158,Yes
10592,3338394,No
10593,2900981,No
10594,4004680,No
10595,3216907,Yes
10596,4752198,No
10597,3698831,No
10598,3567036,No
10599,2227738,No
10600,3166224,No
10601,3353975,No
10602,2242123,No
10603,2985127,No
10604,3136636,Yes
10605,3780750,No
10606,2985303,No
10607,3118768,No
10608,3625459,No
10609,3299329,No
10610,2984191,No
10611,2134418,No
10612,4871401,No
10613,2129015,No
10614,3236298,No
10615,3274706,No
10616,3704485,No
10617,3864813,No
10618,3657198,No
10619,2953408,No
10620,2143902,No
10621,3006288,No
10622,3376473,No
10623,3924727,No
10624,2294256,No
10625,3878791,No
10626,2857111,No
10627,3059683,No
10628,4009090,No
10629,3239076,No
10630,2226441,Yes
10631,2081543,No
10632,3485767,No
10633,3066647,No
10634,3031005,No
10635,4978106,No
10636,3254441,No
10637,2816970,No
10638,4833635,No
10639,3533845,No
10640,3297226,No
10641,3157368,No
10642,2085463,No
10643,3870010,No
10644,3352200,No
10645,3746623,No
10646,3221943,No
10647,3514797,No
10648,3675064,No
10649,3501645,No
10650,3332722,No
10651,3729903,No
10652,2989184,No
10653,3525183,No
10654,3139170,No
10655,3245348,No
10656,3605882,No
10657,3550665,No
10658,4929769,No
10659,3118469,No
10660,2941720,No
10661,4771223,No
10662,3138996,No
10663,2110219,No
10664,3571584,No
10665,3141097,No
10666,2165022,No
10667,4824928,No
10668,2835000,No
10669,3746327,No
10670,3984672,No
10671,3510245,No
10672,3496894,No
10673,3110555,No
10674,3549728,No
10675,4764585,Yes
10676,3032896,No
10677,3787681,No
10678,2846456,No
10679,3147588,No
10680,3116419,No
10681,3780559,No
10682,4909201,No
10683,3757179,No
10684,2088404,No
10685,3450855,No
10686,3032414,No
10687,3736009,No
10688,3815210,No
10689,3163985,No
10690,4923341,No
10691,2217948,Yes
10692,3980282,No
10693,3774598,No
10694,3237020,No
10695,4748591,No
10696,2861284,No
10697,3031808,No
10698,3732692,No
10699,2287761,No
10700,3060042,No
10701,2090669,No
10702,4809821,No
10703,3821205,No
10704,4850377,Yes
10705,2872282,No
10706,3440655,No
10707,3469004,No
10708,3805702,No
10709,3854163,No
10710,2936606,No
10711,3047802,No
10712,3981593,No
10713,2823079,No
10714,4807727,No
10715,2134460,No
10716,3791893,No
10717,3561801,No
10718,4770684,No
10719,3661788,No
10720,2804824,No
10721,3007532,No
10722,3408719,No
10723,3037853,No
10724,2804460,No
10725,3943467,No
10726,4959777,No
10727,3004545,No
10728,3748933,No
10729,2862982,No
10730,3649944,No
10731,3312157,No
10732,4954377,Yes
10733,3213348,No
10734,2097285,No
10735,3682844,No
10736,2236231,No
10737,2841640,No
10738,3082511,No
10739,3824264,No
10740,2286627,No
10741,3627280,No
10742,3939133,No
10743,3360346,No
10744,4772624,No
10745,3387360,Yes
10746,3227487,No
10747,3604181,No
10748,3024515,No
10749,3824982,Yes
10750,3896842,No
10751,3771743,No
10752,2210711,No
10753,3459067,No
10754,3104557,No
10755,3774663,No
10756,3434476,No
10757,3601685,No
10758,3916287,No
10759,3662778,No
10760,3183107,No
10761,3080001,No
10762,3124223,No
10763,2234175,No
10764,2111411,No
10765,3796470,No
10766,3034655,No
10767,3402410,No
10768,3104511,No
10769,3300686,No
10770,3351024,No
10771,3032064,No
10772,3270888,No
10773,3190815,Yes
10774,2876323,Yes
10775,3954587,No
10776,3846422,Yes
10777,3430322,No
10778,4964097,No
10779,3466188,No
10780,3021897,No
10781,4920145,No
10782,3005545,No
10783,2981216,No
10784,2264484,No
10785,2943993,No
10786,2203942,No
10787,4817907,No
10788,3586723,No
10789,2866960,No
10790,2306849,No
10791,2084010,No
10792,3074684,No
10793,3142647,No
10794,2901069,No
10795,2285333,No
10796,3381169,No
10797,2991410,No
10798,4829397,No
10799,3408189,No
10800,2187744,No
10801,3267807,No
10802,3745875,No
10803,3924936,No
10804,4899850,No
10805,3962336,No
10806,3664272,No
10807,3402502,No
10808,3882637,No
10809,3812552,Yes
10810,3052175,No
10811,2934841,No
10812,3016256,No
10813,2983315,No
10814,3886232,No
10815,3317916,No
10816,3675997,No
10817,3288679,No
10818,4922347,Yes
10819,2268284,No
10820,3607060,No
10821,4898015,No
10822,2123108,No
10823,4829456,No
10824,4812666,No
10825,2214890,No
10826,3075207,No
10827,4963357,No
10828,3305152,No
10829,3139268,No
10830,4949769,No
10831,3257240,No
10832,4822169,No
10833,3420361,No
10834,4763089,No
10835,3572997,No
10836,3777110,No
10837,3838640,No
10838,3359273,Yes
10839,2188909,No
10840,3144310,No
10841,3689224,Yes
10842,3337142,No
10843,2876708,No
10844,2985722,No
10845,3905585,Yes
10846,3791619,No
10847,2811058,No
10848,3520396,No
10849,3767989,No
10850,2926053,No
10851,2166095,No
10852,3691419,No
10853,4890156,No
10854,3214219,No
10855,3594176,No
10856,3723177,No
10857,3038285,No
10858,2823397,No
10859,3288148,No
10860,3638293,No
10861,2183608,No
10862,3317010,No
10863,2228486,No
10864,2801751,No
10865,2913213,No
10866,3634828,No
